"Application","Object","Object Name","Object Type","Hash","Policy","Result","URL","User Agent","Response Code","Subject","Version","Command","Reason","Action","Status","Session Type","Process Name","Process ID","Parent Process ID","Parent Process Name","Parent Process Path","Quantity","Amount","Size","Rate","Duration","Session","Known Application","Host (Impacted) KBytes Rcvd","Host (Impacted) KBytes Sent","Host (Impacted) KBytes Total","Host (Impacted) Packets Rcvd","Host (Impacted) Packets Sent","Host (Impacted) Packets Total","Classification","Common Event","Priority","Direction","Severity","Vendor Message ID","Vendor Info","MPE Rule Name","Threat Name","Threat ID","CVE","Host (Origin)","Host (Impacted)","MAC Address (Origin)","MAC Address (Impacted)","Interface (Origin)","Interface (Impacted)","IP Address (Origin)","IP Address (Impacted)","NAT IP Address (Origin)","NAT IP Address (Impacted)","Hostname (Origin)","Hostname (Impacted)","Known Host (Origin)","Known Host (Impacted)","Serial Number","User (Origin)","User (Impacted)","Sender","Recipient","Group","Entity (Origin)","Entity (Impacted)","Zone (Origin)","Zone (Impacted)","Location (Origin)","Location (Impacted)","Country (Origin)","Country (Impacted)","Region (Origin)","Region (Impacted)","Log Date","Log Count","Log Source Entity","Log Source Type","Log Source Host","Log Source","Log Sequence Number","Log Message","First Log Date","Last Log Date","Network (Origin)","Network (Impacted)","Domain (Impacted)","Domain (Origin)","Protocol","TCP/UDP Port (Origin)","TCP/UDP Port (Impacted)","NAT TCP/UDP Port (Origin)","NAT TCP/UDP Port (Impacted)","Rule Block","Actions","User (Origin) Identity","User (Impacted) Identity","Sender Identity","Recipient Identity"
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.156","2.19.126.142",,,,,"172.29.70.156","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 6:30:29 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36961137","12 08 2024 16:30:29 172.16.50.251 <SLOG:INFO> Dec  8 16:30:29 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 16:30:27 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.156:51070 (unknown)->2.19.126.142:80 (unknown)",1733668229905,1733668229905,,,,,"TCP",51070,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.230","104.73.172.43",,,,,"172.29.56.230","104.73.172.43",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 5:51:50 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36791893","12 08 2024 15:51:50 172.16.50.251 <SLOG:INFO> Dec  8 15:51:50 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:51:49 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.230:51678 (unknown)->104.73.172.43:80 (unknown)",1733665910206,1733665910206,,,,,"TCP",51678,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.71.128","2.19.126.142",,,,,"172.29.71.128","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:44:47 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36759705","12 08 2024 15:44:47 172.16.50.251 <SLOG:INFO> Dec  8 15:44:47 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:44:46 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.71.128:54612 (unknown)->2.19.126.142:80 (unknown)",1733665487207,1733665487207,,,,,"TCP",54612,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.71.128","2.19.126.142",,,,,"172.29.71.128","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:44:47 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36759706","12 08 2024 15:44:47 172.16.50.251 <SLOG:INFO> Dec  8 15:44:47 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:44:46 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.71.128:54613 (unknown)->2.19.126.142:80 (unknown)",1733665487207,1733665487207,,,,,"TCP",54613,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.71.128","2.19.126.135",,,,,"172.29.71.128","2.19.126.135",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:44:47 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36759707","12 08 2024 15:44:47 172.16.50.251 <SLOG:INFO> Dec  8 15:44:47 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:44:46 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.71.128:54615 (unknown)->2.19.126.135:80 (unknown)",1733665487207,1733665487207,,,,,"TCP",54615,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.224","104.73.172.43",,,,,"172.29.56.224","104.73.172.43",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 5:40:46 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36739301","12 08 2024 15:40:46 172.16.50.251 <SLOG:INFO> Dec  8 15:40:46 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:40:46 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.224:49897 (unknown)->104.73.172.43:80 (unknown)",1733665246208,1733665246208,,,,,"TCP",49897,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.178","217.20.57.35",,,,,"172.29.70.178","217.20.57.35",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:31:27 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36691669","12 08 2024 15:31:27 172.16.50.251 <SLOG:INFO> Dec  8 15:31:27 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:31:27 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.178:52349 (unknown)->217.20.57.35:80 (unknown)",1733664687206,1733664687206,,,,,"TCP",52349,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.178","217.20.57.35",,,,,"172.29.70.178","217.20.57.35",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:31:27 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36691670","12 08 2024 15:31:27 172.16.50.251 <SLOG:INFO> Dec  8 15:31:27 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:31:27 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.178:52350 (unknown)->217.20.57.35:80 (unknown)",1733664687206,1733664687206,,,,,"TCP",52350,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","84.201.210.39",,,,,"172.29.70.93","84.201.210.39",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:30:28 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36687044","12 08 2024 15:30:28 172.16.50.251 <SLOG:INFO> Dec  8 15:30:28 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:30:26 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58939 (unknown)->84.201.210.39:80 (unknown)",1733664628206,1733664628206,,,,,"TCP",58939,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","217.20.57.19",,,,,"172.29.70.93","217.20.57.19",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:29:49 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36683357","12 08 2024 15:29:49 172.16.50.251 <SLOG:INFO> Dec  8 15:29:49 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:29:48 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58520 (unknown)->217.20.57.19:80 (unknown)",1733664589206,1733664589206,,,,,"TCP",58520,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","217.20.57.19",,,,,"172.29.70.93","217.20.57.19",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:29:49 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36683358","12 08 2024 15:29:49 172.16.50.251 <SLOG:INFO> Dec  8 15:29:49 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:29:48 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58521 (unknown)->217.20.57.19:80 (unknown)",1733664589206,1733664589206,,,,,"TCP",58521,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","217.20.57.19",,,,,"172.29.70.93","217.20.57.19",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:29:47 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36683193","12 08 2024 15:29:47 172.16.50.251 <SLOG:INFO> Dec  8 15:29:47 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:29:46 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58509 (unknown)->217.20.57.19:80 (unknown)",1733664587206,1733664587206,,,,,"TCP",58509,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","217.20.57.34",,,,,"172.29.70.93","217.20.57.34",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:29:39 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36682501","12 08 2024 15:29:39 172.16.50.251 <SLOG:INFO> Dec  8 15:29:39 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:29:38 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58479 (unknown)->217.20.57.34:80 (unknown)",1733664579206,1733664579206,,,,,"TCP",58479,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","217.20.57.34",,,,,"172.29.70.93","217.20.57.34",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:29:38 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36682379","12 08 2024 15:29:38 172.16.50.251 <SLOG:INFO> Dec  8 15:29:38 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:29:37 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:58469 (unknown)->217.20.57.34:80 (unknown)",1733664578206,1733664578206,,,,,"TCP",58469,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.71.95","146.75.122.172",,,,,"172.29.71.95","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:27:42 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36672307","12 08 2024 15:27:42 172.16.50.251 <SLOG:INFO> Dec  8 15:27:42 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:27:42 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.71.95:58425 (unknown)->146.75.122.172:80 (unknown)",1733664462205,1733664462205,,,,,"TCP",58425,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.66.61","146.75.123.52",,,,,"172.29.66.61","146.75.123.52",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:27:00 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36668350","12 08 2024 15:27:00 172.16.50.251 <SLOG:INFO> Dec  8 15:27:00 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:27:00 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.66.61:61963 (unknown)->146.75.123.52:80 (unknown)",1733664420206,1733664420206,,,,,"TCP",61963,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","146.75.122.172",,,,,"172.29.70.93","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:18:17 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36617587","12 08 2024 15:18:17 172.16.50.251 <SLOG:INFO> Dec  8 15:18:17 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:18:17 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:57889 (unknown)->146.75.122.172:80 (unknown)",1733663897318,1733663897318,,,,,"TCP",57889,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","146.75.122.172",,,,,"172.29.70.93","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:18:16 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36617481","12 08 2024 15:18:16 172.16.50.251 <SLOG:INFO> Dec  8 15:18:16 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:18:16 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:57878 (unknown)->146.75.122.172:80 (unknown)",1733663896318,1733663896318,,,,,"TCP",57878,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.71.11","146.75.122.172",,,,,"172.29.71.11","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:17:35 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36613142","12 08 2024 15:17:35 172.16.50.251 <SLOG:INFO> Dec  8 15:17:35 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:17:35 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.71.11:63132 (unknown)->146.75.122.172:80 (unknown)",1733663855208,1733663855208,,,,,"TCP",63132,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:15:10 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36598824","12 08 2024 15:15:10 172.16.50.251 <SLOG:INFO> Dec  8 15:15:10 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:15:09 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53966 (unknown)->151.101.122.172:80 (unknown)",1733663710208,1733663710208,,,,,"TCP",53966,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.165","151.101.122.172",,,,,"172.29.70.165","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:13:20 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36587789","12 08 2024 15:13:20 172.16.50.251 <SLOG:INFO> Dec  8 15:13:20 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:13:20 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.165:64618 (unknown)->151.101.122.172:80 (unknown)",1733663600210,1733663600210,,,,,"TCP",64618,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.165","151.101.122.172",,,,,"172.29.70.165","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:13:20 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36587788","12 08 2024 15:13:20 172.16.50.251 <SLOG:INFO> Dec  8 15:13:20 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:13:20 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.165:64617 (unknown)->151.101.122.172:80 (unknown)",1733663600210,1733663600210,,,,,"TCP",64617,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","18.245.200.26",,,,,"172.29.70.93","18.245.200.26",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:11:59 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36578882","12 08 2024 15:11:59 172.16.50.251 <SLOG:INFO> Dec  8 15:11:59 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:11:58 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:50222 (unknown)->18.245.200.26:80 (unknown)",1733663519212,1733663519212,,,,,"TCP",50222,80,,,,,,,,
